user_id,event_name,event_timestamp,event_metadata
USR_0001,dashboard_viewed,2024-04-25 08:36:00,
USR_0001,food_logged,2024-04-25 08:56:00,
USR_0001,food_insight_generated,2024-04-25 08:56:06,
USR_0001,food_insight_viewed,2024-04-25 08:58:00,
USR_0001,education_module_2_completed,2024-04-26 00:00:00,
USR_0001,app_open,2024-04-26 16:21:00,
USR_0001,dashboard_viewed,2024-04-26 16:23:00,
USR_0001,weight_logged,2024-04-26 16:31:00,manual
USR_0001,food_logged,2024-04-26 16:39:00,
USR_0001,food_insight_generated,2024-04-26 16:39:28,
USR_0001,app_open,2024-04-27 10:35:00,
USR_0001,dashboard_viewed,2024-04-27 10:37:00,
USR_0001,food_logged,2024-04-27 10:45:00,
USR_0001,food_insight_generated,2024-04-27 10:45:25,
USR_0001,weight_logged,2024-04-27 10:49:00,manual
USR_0001,education_module_3_completed,2024-04-28 00:00:00,
USR_0002,signup_flow_start,2024-02-21 00:00:00,
USR_0002,signup_verification_start,2024-02-21 00:00:34,
USR_0002,signup_verification_failed,2024-02-21 00:01:11,attempt_1
USR_0002,signup_verification_complete,2024-02-21 00:02:01,
USR_0002,profile_setup_complete,2024-02-21 00:11:01,
USR_0002,signup_completed,2024-02-21 00:11:20,
USR_0002,readings_recorded,2024-02-22 07:42:00,device_sync
USR_0002,ai_insight_generated,2024-02-22 07:46:00,
USR_0002,ai_insight_viewed,2024-02-22 09:16:00,
USR_0002,app_open,2024-02-22 09:56:00,
USR_0002,dashboard_viewed,2024-02-22 09:58:00,
USR_0002,food_logged,2024-02-22 10:08:00,
USR_0002,food_insight_generated,2024-02-22 10:08:19,
USR_0002,food_insight_viewed,2024-02-22 10:15:00,
USR_0002,device_connected,2024-02-22 15:00:00,
USR_0002,app_open,2024-02-24 16:20:00,
USR_0002,food_logged,2024-02-24 16:31:00,
USR_0002,food_insight_generated,2024-02-24 16:31:17,
USR_0002,app_open,2024-02-25 10:48:00,
USR_0002,dashboard_viewed,2024-02-25 10:49:00,
USR_0002,food_logged,2024-02-25 10:53:00,
USR_0002,food_insight_generated,2024-02-25 10:53:05,
USR_0002,food_insight_viewed,2024-02-25 10:54:00,
USR_0002,app_open,2024-02-26 21:00:00,
USR_0002,dashboard_viewed,2024-02-26 21:01:00,
USR_0002,food_logged,2024-02-26 21:13:00,
USR_0002,food_insight_generated,2024-02-26 21:13:26,
USR_0002,food_insight_viewed,2024-02-26 21:19:00,
USR_0002,readings_recorded,2024-02-27 08:38:00,device_sync
USR_0002,ai_insight_generated,2024-02-27 08:39:00,
USR_0002,ai_insight_viewed,2024-02-27 09:20:00,
USR_0002,app_open,2024-02-27 18:26:00,
USR_0002,weight_logged,2024-02-27 18:39:00,manual
USR_0002,app_open,2024-02-28 21:31:00,
USR_0002,dashboard_viewed,2024-02-28 21:33:00,
USR_0002,app_open,2024-03-01 16:09:00,
USR_0002,dashboard_viewed,2024-03-01 16:10:00,
USR_0002,weight_logged,2024-03-01 16:17:00,manual
USR_0002,app_open,2024-03-02 13:16:00,
USR_0002,dashboard_viewed,2024-03-02 13:17:00,
USR_0002,weight_logged,2024-03-02 13:18:00,manual
USR_0002,readings_recorded,2024-03-03 09:19:00,device_sync
USR_0002,ai_insight_generated,2024-03-03 09:21:00,
USR_0002,ai_insight_viewed,2024-03-03 09:34:00,
USR_0002,app_open,2024-03-03 11:20:00,
USR_0002,dashboard_viewed,2024-03-03 11:22:00,
USR_0002,food_logged,2024-03-03 11:42:00,
USR_0002,food_insight_generated,2024-03-03 11:42:08,
USR_0002,app_open,2024-03-04 19:26:00,
USR_0002,dashboard_viewed,2024-03-04 19:29:00,
USR_0002,food_logged,2024-03-04 19:41:00,
USR_0002,food_insight_generated,2024-03-04 19:41:28,
USR_0002,app_open,2024-03-05 14:02:00,
USR_0002,dashboard_viewed,2024-03-05 14:06:00,
USR_0002,app_open,2024-03-06 18:13:00,
USR_0002,dashboard_viewed,2024-03-06 18:16:00,
USR_0002,food_logged,2024-03-06 18:38:00,
USR_0002,food_insight_generated,2024-03-06 18:38:24,
USR_0002,food_insight_viewed,2024-03-06 18:43:00,
USR_0002,app_open,2024-03-08 10:23:00,
USR_0002,dashboard_viewed,2024-03-08 10:24:00,
USR_0002,weight_logged,2024-03-08 10:36:00,manual
USR_0002,app_open,2024-03-09 16:49:00,
USR_0002,food_logged,2024-03-09 16:51:00,
USR_0002,food_insight_generated,2024-03-09 16:51:08,
USR_0002,dashboard_viewed,2024-03-09 16:53:00,
USR_0002,weight_logged,2024-03-09 17:01:00,manual
USR_0002,readings_recorded,2024-03-10 07:36:00,device_sync
USR_0002,ai_insight_generated,2024-03-10 07:40:00,
USR_0002,ai_insight_viewed,2024-03-10 09:35:00,
USR_0002,app_open,2024-03-11 11:50:00,
USR_0002,dashboard_viewed,2024-03-11 11:52:00,
USR_0002,food_logged,2024-03-11 12:00:00,
USR_0002,food_insight_generated,2024-03-11 12:00:05,
USR_0002,app_open,2024-03-12 08:55:00,
USR_0002,dashboard_viewed,2024-03-12 08:57:00,
USR_0002,food_logged,2024-03-12 09:02:00,
USR_0002,weight_logged,2024-03-12 09:02:00,manual
USR_0002,food_insight_generated,2024-03-12 09:02:24,
USR_0002,food_insight_viewed,2024-03-12 09:10:00,
USR_0002,app_open,2024-03-13 13:27:00,
USR_0002,dashboard_viewed,2024-03-13 13:31:00,
USR_0002,food_logged,2024-03-13 13:51:00,
USR_0002,food_insight_generated,2024-03-13 13:51:21,
USR_0002,food_insight_viewed,2024-03-13 13:54:00,
USR_0002,app_open,2024-03-15 10:42:00,
USR_0002,dashboard_viewed,2024-03-15 10:44:00,
USR_0002,weight_logged,2024-03-15 10:55:00,manual
USR_0002,food_logged,2024-03-15 10:58:00,
USR_0002,food_insight_generated,2024-03-15 10:58:09,
USR_0002,app_open,2024-03-16 13:14:00,
USR_0002,weight_logged,2024-03-16 13:24:00,manual
USR_0002,food_logged,2024-03-16 13:25:00,
USR_0002,food_insight_generated,2024-03-16 13:25:12,
USR_0002,food_insight_viewed,2024-03-16 13:26:00,
USR_0002,readings_recorded,2024-03-17 07:38:00,device_sync
USR_0002,ai_insight_generated,2024-03-17 07:40:00,
USR_0002,ai_insight_viewed,2024-03-17 08:08:00,
USR_0002,app_open,2024-03-17 13:11:00,
USR_0002,dashboard_viewed,2024-03-17 13:13:00,
USR_0002,weight_logged,2024-03-17 13:14:00,manual
USR_0002,food_logged,2024-03-17 13:23:00,
USR_0002,food_insight_generated,2024-03-17 13:23:26,
USR_0002,food_insight_viewed,2024-03-17 13:32:00,
USR_0002,app_open,2024-03-19 20:57:00,
USR_0002,dashboard_viewed,2024-03-19 20:58:00,
USR_0002,app_open,2024-03-20 10:36:00,
USR_0002,weight_logged,2024-03-20 10:38:00,manual
USR_0002,dashboard_viewed,2024-03-20 10:40:00,
USR_0002,food_logged,2024-03-20 10:41:00,
USR_0002,food_insight_generated,2024-03-20 10:41:25,
USR_0002,food_insight_viewed,2024-03-20 10:43:00,
USR_0002,app_open,2024-03-21 19:04:00,
USR_0002,dashboard_viewed,2024-03-21 19:06:00,
USR_0002,weight_logged,2024-03-21 19:10:00,manual
USR_0002,readings_recorded,2024-03-22 07:22:00,device_sync
USR_0002,ai_insight_generated,2024-03-22 07:23:00,
USR_0002,ai_insight_viewed,2024-03-22 07:44:00,
USR_0002,app_open,2024-03-22 15:28:00,
USR_0002,weight_logged,2024-03-22 15:30:00,manual
USR_0002,dashboard_viewed,2024-03-22 15:32:00,
USR_0002,app_open,2024-03-23 08:39:00,
USR_0002,weight_logged,2024-03-23 08:53:00,manual
USR_0002,food_logged,2024-03-23 08:58:00,
USR_0002,food_insight_generated,2024-03-23 08:58:27,
USR_0002,app_open,2024-03-24 14:18:00,
USR_0002,dashboard_viewed,2024-03-24 14:21:00,
USR_0002,food_logged,2024-03-24 14:29:00,
USR_0002,food_insight_generated,2024-03-24 14:29:21,
USR_0002,app_open,2024-03-25 09:46:00,
USR_0002,weight_logged,2024-03-25 09:49:00,manual
USR_0002,dashboard_viewed,2024-03-25 09:50:00,
USR_0002,app_open,2024-03-26 20:04:00,
USR_0002,dashboard_viewed,2024-03-26 20:08:00,
USR_0002,weight_logged,2024-03-26 20:09:00,manual
USR_0002,food_logged,2024-03-26 20:32:00,
USR_0002,food_insight_generated,2024-03-26 20:32:17,
USR_0002,app_open,2024-03-27 20:05:00,
USR_0002,dashboard_viewed,2024-03-27 20:08:00,
USR_0002,readings_recorded,2024-03-28 07:18:00,device_sync
USR_0002,ai_insight_generated,2024-03-28 07:22:00,
USR_0002,ai_insight_viewed,2024-03-28 07:56:00,
USR_0002,app_open,2024-03-28 20:20:00,
USR_0002,dashboard_viewed,2024-03-28 20:24:00,
USR_0002,weight_logged,2024-03-28 20:34:00,manual
USR_0002,app_open,2024-03-29 13:43:00,
USR_0002,dashboard_viewed,2024-03-29 13:45:00,
USR_0002,weight_logged,2024-03-29 13:50:00,manual
USR_0002,food_logged,2024-03-29 14:00:00,
USR_0002,food_insight_generated,2024-03-29 14:00:11,
USR_0002,food_insight_viewed,2024-03-29 14:07:00,
USR_0002,app_open,2024-03-31 09:14:00,
USR_0002,dashboard_viewed,2024-03-31 09:17:00,
USR_0002,weight_logged,2024-03-31 09:17:00,manual
USR_0002,app_open,2024-04-01 12:39:00,
USR_0002,dashboard_viewed,2024-04-01 12:41:00,
USR_0002,weight_logged,2024-04-01 12:43:00,manual
USR_0002,readings_recorded,2024-04-02 08:00:00,device_sync
USR_0002,ai_insight_generated,2024-04-02 08:02:00,
USR_0002,ai_insight_viewed,2024-04-02 08:38:00,
USR_0002,app_open,2024-04-02 12:52:00,
USR_0002,dashboard_viewed,2024-04-02 12:56:00,
USR_0002,food_logged,2024-04-02 13:11:00,
USR_0002,food_insight_generated,2024-04-02 13:11:27,
USR_0002,food_insight_viewed,2024-04-02 13:20:00,
USR_0002,app_open,2024-04-03 14:49:00,
USR_0002,dashboard_viewed,2024-04-03 14:51:00,
USR_0002,food_logged,2024-04-03 15:00:00,
USR_0002,food_insight_generated,2024-04-03 15:00:21,
USR_0002,food_insight_viewed,2024-04-03 15:05:00,
USR_0002,app_open,2024-04-04 11:15:00,
USR_0002,dashboard_viewed,2024-04-04 11:18:00,
USR_0002,app_open,2024-04-05 21:52:00,
USR_0002,dashboard_viewed,2024-04-05 21:56:00,
USR_0002,weight_logged,2024-04-05 21:59:00,manual
USR_0002,food_logged,2024-04-05 22:11:00,
USR_0002,food_insight_generated,2024-04-05 22:11:09,
USR_0002,food_insight_viewed,2024-04-05 22:13:00,
USR_0002,app_open,2024-04-06 07:13:00,
USR_0002,dashboard_viewed,2024-04-06 07:15:00,
USR_0002,weight_logged,2024-04-06 07:26:00,manual
USR_0002,readings_recorded,2024-04-07 08:25:00,device_sync
USR_0002,ai_insight_generated,2024-04-07 08:29:00,
USR_0002,ai_insight_viewed,2024-04-07 08:51:00,
USR_0002,app_open,2024-04-09 16:09:00,
USR_0002,dashboard_viewed,2024-04-09 16:11:00,
USR_0002,app_open,2024-04-10 17:02:00,
USR_0002,dashboard_viewed,2024-04-10 17:03:00,
USR_0002,food_logged,2024-04-10 17:25:00,
USR_0002,food_insight_generated,2024-04-10 17:25:09,
USR_0002,food_insight_viewed,2024-04-10 17:26:00,
USR_0002,app_open,2024-04-11 17:07:00,
USR_0002,dashboard_viewed,2024-04-11 17:10:00,
USR_0002,weight_logged,2024-04-11 17:11:00,manual
USR_0002,food_logged,2024-04-11 17:15:00,
USR_0002,food_insight_generated,2024-04-11 17:15:19,
USR_0002,food_insight_viewed,2024-04-11 17:22:00,
USR_0002,app_open,2024-04-12 12:02:00,
USR_0002,dashboard_viewed,2024-04-12 12:05:00,
USR_0002,food_logged,2024-04-12 12:17:00,
USR_0002,food_insight_generated,2024-04-12 12:17:20,
USR_0002,food_insight_viewed,2024-04-12 12:18:00,
USR_0002,app_open,2024-04-13 16:36:00,
USR_0002,dashboard_viewed,2024-04-13 16:40:00,
USR_0002,food_logged,2024-04-13 16:51:00,
USR_0002,food_insight_generated,2024-04-13 16:51:18,
USR_0002,readings_recorded,2024-04-14 07:35:00,device_sync
USR_0002,ai_insight_generated,2024-04-14 07:37:00,
USR_0002,app_open,2024-04-14 17:16:00,
USR_0002,dashboard_viewed,2024-04-14 17:18:00,
USR_0002,weight_logged,2024-04-14 17:24:00,manual
USR_0002,app_open,2024-04-15 09:52:00,
USR_0002,dashboard_viewed,2024-04-15 09:55:00,
USR_0002,weight_logged,2024-04-15 09:59:00,manual
USR_0002,app_open,2024-04-16 21:25:00,
USR_0002,dashboard_viewed,2024-04-16 21:29:00,
USR_0002,food_logged,2024-04-16 21:34:00,
USR_0002,weight_logged,2024-04-16 21:34:00,manual
USR_0002,food_insight_generated,2024-04-16 21:34:29,
USR_0002,app_open,2024-04-17 10:14:00,
USR_0002,dashboard_viewed,2024-04-17 10:15:00,
USR_0002,food_logged,2024-04-17 10:24:00,
USR_0002,weight_logged,2024-04-17 10:24:00,manual
USR_0002,food_insight_generated,2024-04-17 10:24:11,
USR_0002,app_open,2024-04-18 14:13:00,
USR_0002,dashboard_viewed,2024-04-18 14:14:00,
USR_0002,food_logged,2024-04-18 14:41:00,
USR_0002,food_insight_generated,2024-04-18 14:41:11,
USR_0002,food_insight_viewed,2024-04-18 14:44:00,
USR_0002,readings_recorded,2024-04-19 07:36:00,device_sync
USR_0002,ai_insight_generated,2024-04-19 07:38:00,
USR_0002,ai_insight_viewed,2024-04-19 09:06:00,
USR_0002,app_open,2024-04-19 21:20:00,
USR_0002,dashboard_viewed,2024-04-19 21:22:00,
USR_0002,weight_logged,2024-04-19 21:24:00,manual
USR_0002,food_logged,2024-04-19 21:27:00,
USR_0002,food_insight_generated,2024-04-19 21:27:06,
USR_0002,food_insight_viewed,2024-04-19 21:35:00,
USR_0002,app_open,2024-04-21 07:24:00,
USR_0002,food_logged,2024-04-21 07:27:00,
USR_0002,food_insight_generated,2024-04-21 07:27:20,
USR_0002,dashboard_viewed,2024-04-21 07:28:00,
USR_0002,app_open,2024-04-22 09:04:00,
USR_0002,dashboard_viewed,2024-04-22 09:07:00,
USR_0002,weight_logged,2024-04-22 09:12:00,manual
USR_0002,food_logged,2024-04-22 09:29:00,
USR_0002,food_insight_generated,2024-04-22 09:29:28,
USR_0002,app_open,2024-04-23 19:49:00,
USR_0002,dashboard_viewed,2024-04-23 19:53:00,
USR_0002,food_logged,2024-04-23 19:59:00,
USR_0002,food_insight_generated,2024-04-23 19:59:09,
USR_0002,weight_logged,2024-04-23 20:01:00,manual
USR_0002,food_insight_viewed,2024-04-23 20:03:00,
USR_0002,app_open,2024-04-24 08:12:00,
USR_0002,readings_recorded,2024-04-24 08:15:00,device_sync
USR_0002,ai_insight_generated,2024-04-24 08:17:00,
USR_0002,food_logged,2024-04-24 08:41:00,
USR_0002,food_insight_generated,2024-04-24 08:41:29,
USR_0002,food_insight_viewed,2024-04-24 08:42:00,
USR_0002,app_open,2024-04-25 09:27:00,
USR_0002,food_logged,2024-04-25 09:41:00,
USR_0002,food_insight_generated,2024-04-25 09:41:14,
USR_0002,food_insight_viewed,2024-04-25 09:42:00,
USR_0002,app_open,2024-04-26 18:16:00,
USR_0002,dashboard_viewed,2024-04-26 18:20:00,
USR_0002,weight_logged,2024-04-26 18:20:00,manual
USR_0002,food_logged,2024-04-26 18:38:00,
USR_0002,food_insight_generated,2024-04-26 18:38:15,
USR_0002,food_insight_viewed,2024-04-26 18:42:00,
USR_0002,app_open,2024-04-27 20:44:00,
USR_0003,signup_flow_start,2024-04-02 00:00:00,
USR_0003,signup_verification_start,2024-04-02 00:02:47,
USR_0003,signup_verification_failed,2024-04-02 00:03:46,attempt_1
USR_0003,signup_verification_failed,2024-04-02 00:06:56,attempt_2
USR_0003,signup_verification_failed,2024-04-02 00:07:46,attempt_3
USR_0004,signup_flow_start,2024-01-15 00:00:00,
USR_0004,signup_verification_start,2024-01-15 00:01:05,
USR_0004,signup_verification_complete,2024-01-15 00:02:00,
USR_0005,signup_flow_start,2024-03-12 00:00:00,
USR_0005,signup_verification_start,2024-03-12 00:00:52,
USR_0005,signup_verification_failed,2024-03-12 00:01:23,attempt_1
USR_0005,signup_verification_complete,2024-03-12 00:02:01,
USR_0005,profile_setup_complete,2024-03-12 00:06:01,
USR_0005,signup_completed,2024-03-12 00:06:09,
USR_0005,readings_recorded,2024-03-13 07:15:00,device_sync
USR_0005,ai_insight_generated,2024-03-13 07:19:00,
USR_0005,device_connected,2024-03-13 13:00:00,
USR_0005,app_open,2024-03-15 20:39:00,
USR_0005,dashboard_viewed,2024-03-15 20:43:00,
USR_0005,weight_logged,2024-03-15 20:47:00,manual
USR_0005,food_logged,2024-03-15 20:57:00,
USR_0005,food_insight_generated,2024-03-15 20:57:21,
USR_0005,app_open,2024-03-17 09:53:00,
USR_0005,dashboard_viewed,2024-03-17 09:57:00,
USR_0005,food_logged,2024-03-17 10:14:00,
USR_0005,food_insight_generated,2024-03-17 10:14:28,
USR_0005,app_open,2024-03-18 16:57:00,
USR_0005,dashboard_viewed,2024-03-18 16:58:00,
USR_0005,food_logged,2024-03-18 17:23:00,
USR_0005,food_insight_generated,2024-03-18 17:23:20,
USR_0005,food_insight_viewed,2024-03-18 17:27:00,
USR_0005,readings_recorded,2024-03-19 09:52:00,device_sync
USR_0005,ai_insight_generated,2024-03-19 09:56:00,
USR_0005,ai_insight_viewed,2024-03-19 11:51:00,
USR_0005,app_open,2024-03-19 13:08:00,
USR_0005,dashboard_viewed,2024-03-19 13:10:00,
USR_0005,app_open,2024-03-20 15:18:00,
USR_0005,dashboard_viewed,2024-03-20 15:21:00,
USR_0005,food_logged,2024-03-20 15:23:00,
USR_0005,food_insight_generated,2024-03-20 15:23:15,
USR_0005,food_insight_viewed,2024-03-20 15:26:00,
USR_0005,app_open,2024-03-21 21:20:00,
USR_0005,dashboard_viewed,2024-03-21 21:23:00,
USR_0005,food_logged,2024-03-21 21:45:00,
USR_0005,food_insight_generated,2024-03-21 21:45:23,
USR_0005,food_insight_viewed,2024-03-21 21:48:00,
USR_0005,app_open,2024-03-22 19:49:00,
USR_0005,dashboard_viewed,2024-03-22 19:51:00,
USR_0005,weight_logged,2024-03-22 20:03:00,manual
USR_0005,app_open,2024-03-23 13:30:00,
USR_0005,dashboard_viewed,2024-03-23 13:32:00,
USR_0005,food_logged,2024-03-23 13:51:00,
USR_0005,food_insight_generated,2024-03-23 13:51:18,
USR_0005,food_insight_viewed,2024-03-23 13:55:00,
USR_0005,education_module_1_completed,2024-03-24 00:00:00,
USR_0005,readings_recorded,2024-03-25 09:05:00,device_sync
USR_0005,ai_insight_generated,2024-03-25 09:08:00,
USR_0005,app_open,2024-03-25 21:48:00,
USR_0005,dashboard_viewed,2024-03-25 21:52:00,
USR_0005,app_open,2024-03-26 15:42:00,
USR_0005,dashboard_viewed,2024-03-26 15:45:00,
USR_0005,weight_logged,2024-03-26 15:56:00,manual
USR_0005,food_logged,2024-03-26 16:10:00,
USR_0005,food_insight_generated,2024-03-26 16:10:13,
USR_0005,food_insight_viewed,2024-03-26 16:16:00,
USR_0005,app_open,2024-03-27 12:27:00,
USR_0005,dashboard_viewed,2024-03-27 12:28:00,
USR_0005,weight_logged,2024-03-27 12:33:00,manual
USR_0005,app_open,2024-03-29 20:49:00,
USR_0005,dashboard_viewed,2024-03-29 20:52:00,
USR_0005,food_logged,2024-03-29 21:15:00,
USR_0005,food_insight_generated,2024-03-29 21:15:08,
USR_0005,readings_recorded,2024-03-30 08:31:00,device_sync
USR_0005,ai_insight_generated,2024-03-30 08:32:00,
USR_0005,ai_insight_viewed,2024-03-30 08:52:00,
USR_0005,app_open,2024-04-01 13:55:00,
USR_0005,weight_logged,2024-04-01 13:56:00,manual
USR_0005,food_logged,2024-04-01 14:08:00,
USR_0005,food_insight_generated,2024-04-01 14:08:29,
USR_0005,app_open,2024-04-02 14:53:00,
USR_0005,dashboard_viewed,2024-04-02 14:56:00,
USR_0005,weight_logged,2024-04-02 15:00:00,manual
USR_0005,app_open,2024-04-03 10:24:00,
USR_0005,dashboard_viewed,2024-04-03 10:27:00,
USR_0005,food_logged,2024-04-03 10:44:00,
USR_0005,food_insight_generated,2024-04-03 10:44:18,
USR_0005,food_insight_viewed,2024-04-03 10:46:00,
USR_0005,readings_recorded,2024-04-04 09:35:00,device_sync
USR_0005,ai_insight_generated,2024-04-04 09:39:00,
USR_0005,app_open,2024-04-04 19:30:00,
USR_0005,dashboard_viewed,2024-04-04 19:33:00,
USR_0005,weight_logged,2024-04-04 19:42:00,manual
USR_0005,food_logged,2024-04-04 19:46:00,
USR_0005,food_insight_generated,2024-04-04 19:46:16,
USR_0005,food_insight_viewed,2024-04-04 19:55:00,
USR_0005,app_open,2024-04-05 20:48:00,
USR_0005,app_open,2024-04-06 08:13:00,
USR_0005,dashboard_viewed,2024-04-06 08:16:00,
USR_0005,food_logged,2024-04-06 08:16:00,
USR_0005,food_insight_generated,2024-04-06 08:16:12,
USR_0005,food_insight_viewed,2024-04-06 08:18:00,
USR_0005,app_open,2024-04-07 20:19:00,
USR_0005,dashboard_viewed,2024-04-07 20:22:00,
USR_0005,weight_logged,2024-04-07 20:31:00,manual
USR_0005,food_logged,2024-04-07 20:46:00,
USR_0005,food_insight_generated,2024-04-07 20:46:16,
USR_0005,readings_recorded,2024-04-09 09:42:00,device_sync
USR_0005,ai_insight_generated,2024-04-09 09:45:00,
USR_0005,ai_insight_viewed,2024-04-09 10:33:00,
USR_0005,app_open,2024-04-09 11:11:00,
USR_0005,weight_logged,2024-04-09 11:24:00,manual
USR_0005,readings_recorded,2024-04-14 09:56:00,device_sync
USR_0005,ai_insight_generated,2024-04-14 09:57:00,
USR_0005,ai_insight_viewed,2024-04-14 10:56:00,
USR_0005,app_open,2024-04-14 19:03:00,
USR_0005,food_logged,2024-04-14 19:06:00,
USR_0005,food_insight_generated,2024-04-14 19:06:06,
USR_0005,weight_logged,2024-04-14 19:17:00,manual
USR_0005,app_open,2024-04-15 11:28:00,
USR_0005,dashboard_viewed,2024-04-15 11:32:00,
USR_0005,food_logged,2024-04-15 11:57:00,
USR_0005,food_insight_generated,2024-04-15 11:57:07,
USR_0005,food_insight_viewed,2024-04-15 12:01:00,
USR_0005,app_open,2024-04-16 11:26:00,
USR_0005,dashboard_viewed,2024-04-16 11:28:00,
USR_0005,food_logged,2024-04-16 11:38:00,
USR_0005,food_insight_generated,2024-04-16 11:38:06,
USR_0005,food_insight_viewed,2024-04-16 11:43:00,
USR_0005,app_open,2024-04-19 10:28:00,
USR_0005,dashboard_viewed,2024-04-19 10:29:00,
USR_0005,food_logged,2024-04-19 10:56:00,
USR_0005,food_insight_generated,2024-04-19 10:56:23,
USR_0005,food_insight_viewed,2024-04-19 11:02:00,
USR_0005,readings_recorded,2024-04-20 07:00:00,device_sync
USR_0005,ai_insight_generated,2024-04-20 07:01:00,
USR_0005,ai_insight_viewed,2024-04-20 08:10:00,
USR_0005,app_open,2024-04-20 12:14:00,
USR_0005,dashboard_viewed,2024-04-20 12:18:00,
USR_0005,app_open,2024-04-22 21:05:00,
USR_0005,food_logged,2024-04-22 21:29:00,
USR_0005,food_insight_generated,2024-04-22 21:29:26,
USR_0005,app_open,2024-04-24 09:16:00,
USR_0005,dashboard_viewed,2024-04-24 09:19:00,
USR_0005,weight_logged,2024-04-24 09:24:00,manual
USR_0005,food_logged,2024-04-24 09:34:00,
USR_0005,food_insight_generated,2024-04-24 09:34:15,
USR_0005,food_insight_viewed,2024-04-24 09:36:00,
USR_0005,readings_recorded,2024-04-25 07:25:00,device_sync
USR_0005,ai_insight_generated,2024-04-25 07:27:00,
USR_0005,ai_insight_viewed,2024-04-25 08:33:00,
USR_0005,app_open,2024-04-26 07:19:00,
USR_0005,dashboard_viewed,2024-04-26 07:23:00,
USR_0005,food_logged,2024-04-26 07:44:00,
USR_0005,food_insight_generated,2024-04-26 07:44:16,
USR_0005,app_open,2024-04-27 18:08:00,
USR_0005,dashboard_viewed,2024-04-27 18:09:00,
USR_0005,food_logged,2024-04-27 18:28:00,
USR_0005,food_insight_generated,2024-04-27 18:28:11,
USR_0005,food_insight_viewed,2024-04-27 18:29:00,
USR_0006,signup_flow_start,2024-03-01 00:00:00,
USR_0007,signup_flow_start,2024-01-21 00:00:00,
USR_0007,signup_verification_start,2024-01-21 00:02:03,
USR_0007,signup_verification_failed,2024-01-21 00:05:26,attempt_1
USR_0008,signup_flow_start,2024-04-12 00:00:00,
